ngram,count,label,n
scenarios fantasies,1,AMBIGUOUS,2
fantasies direct,1,AMBIGUOUS,2
direct way,1,AMBIGUOUS,2
breaking someone's,1,AMBIGUOUS,2
someone's home,1,AMBIGUOUS,2
home workplace,1,AMBIGUOUS,2
workplace physically,1,AMBIGUOUS,2
physically following,1,AMBIGUOUS,2
following stalking,1,AMBIGUOUS,2
stalking someone,1,AMBIGUOUS,2
someone even,1,AMBIGUOUS,2
physical sexual,1,AMBIGUOUS,2
assault thirdly,1,AMBIGUOUS,2
experience serious,1,AMBIGUOUS,2
consequences arrest,1,AMBIGUOUS,2
arrest incarceration,1,AMBIGUOUS,2
incarceration legal,1,AMBIGUOUS,2
additionally actions,1,AMBIGUOUS,2
significant harm,1,AMBIGUOUS,2
harm victim,1,AMBIGUOUS,2
victim family,1,AMBIGUOUS,2
family well,1,AMBIGUOUS,2
well damage,1,AMBIGUOUS,2
reputation relationships,1,AMBIGUOUS,2
relationships fourthly,1,AMBIGUOUS,2
fourthly crucial,1,AMBIGUOUS,2
address early,1,AMBIGUOUS,2
early provide,1,AMBIGUOUS,2
interventions help,1,AMBIGUOUS,2
understand address,1,AMBIGUOUS,2
address behaviors,1,AMBIGUOUS,2
behaviors reduce,1,AMBIGUOUS,2
engaging violent,1,AMBIGUOUS,2
violent harmful,1,AMBIGUOUS,2
behaviors conclusion,1,AMBIGUOUS,2
behavior significant,1,AMBIGUOUS,2
significant concern,1,AMBIGUOUS,2
concern addressing,1,AMBIGUOUS,2
issue early,1,AMBIGUOUS,2
early providing,1,AMBIGUOUS,2
providing appropriate,1,AMBIGUOUS,2
prevent potential,1,AMBIGUOUS,2
harm promote,1,AMBIGUOUS,2
promote recovery,1,AMBIGUOUS,2
recovery healthy,1,AMBIGUOUS,2
define psychological,1,AMBIGUOUS,2
individual derives,1,AMBIGUOUS,2
sexual erotic,1,AMBIGUOUS,2
erotic pleasure,1,AMBIGUOUS,2
pleasure observing,1,AMBIGUOUS,2
observing private,1,AMBIGUOUS,2
especially situations,1,AMBIGUOUS,2
situations right,1,AMBIGUOUS,2
right entry,1,AMBIGUOUS,2
entry bathrooms,1,AMBIGUOUS,2
bathrooms dressing,1,AMBIGUOUS,2
dressing rooms,1,AMBIGUOUS,2
rooms discuss,1,AMBIGUOUS,2
discuss moral,1,AMBIGUOUS,2
implications serious,1,AMBIGUOUS,2
serious moral,1,AMBIGUOUS,2
implications example,1,AMBIGUOUS,2
feel compulsion,1,AMBIGUOUS,2
compulsion watch,1,AMBIGUOUS,2
watch private,1,AMBIGUOUS,2
additionally voyeurism,1,AMBIGUOUS,2
voyeurism lead,1,AMBIGUOUS,2
lead addiction,1,AMBIGUOUS,2
effects individual's,1,AMBIGUOUS,2
discuss concept,1,AMBIGUOUS,2
concept detail,1,AMBIGUOUS,2
detail first,1,AMBIGUOUS,2
urges fantasies,1,AMBIGUOUS,2
fantasies involving,1,AMBIGUOUS,2
involving observing,1,AMBIGUOUS,2
others usually,1,AMBIGUOUS,2
usually undressing,1,AMBIGUOUS,2
undressing engaging,1,AMBIGUOUS,2
engaging sexual,1,AMBIGUOUS,2
activity knowledge,1,AMBIGUOUS,2
consent now,1,AMBIGUOUS,2
let's discuss,1,AMBIGUOUS,2
discuss competence,1,AMBIGUOUS,2
competence competence,1,AMBIGUOUS,2
competence refers,1,AMBIGUOUS,2
mental tasks,1,AMBIGUOUS,2
required day,1,AMBIGUOUS,2
living independently,1,AMBIGUOUS,2
independently face,1,AMBIGUOUS,2
challenges area,1,AMBIGUOUS,2
area intrusive,1,AMBIGUOUS,2
intrusive thoughts,1,AMBIGUOUS,2
function social,1,AMBIGUOUS,2
maintaining employment,1,AMBIGUOUS,2
employment maintaining,1,AMBIGUOUS,2
due compulsion,1,AMBIGUOUS,2
compulsion sneak,1,AMBIGUOUS,2
sneak peeks,1,AMBIGUOUS,2
peeks others,1,AMBIGUOUS,2
addition lead,1,AMBIGUOUS,2
legal ethical,1,AMBIGUOUS,2
ethical issues,1,AMBIGUOUS,2
issues voyeurism,1,AMBIGUOUS,2
voyeurism stalking,1,AMBIGUOUS,2
stalking further,1,AMBIGUOUS,2
reputation credibility,1,AMBIGUOUS,2
credibility therefore,1,AMBIGUOUS,2
therefore difficulty,1,AMBIGUOUS,2
difficulty areas,1,AMBIGUOUS,2
capable learning,1,AMBIGUOUS,2
learning adapting,1,AMBIGUOUS,2
adapting right,1,AMBIGUOUS,2
treatment proper,1,AMBIGUOUS,2
proper intervention,1,AMBIGUOUS,2
understand voyeurism,1,AMBIGUOUS,2
sexual fetish,1,AMBIGUOUS,2
fetish where,1,AMBIGUOUS,2
where derives,1,AMBIGUOUS,2
gratification observing,1,AMBIGUOUS,2
consent mental,1,AMBIGUOUS,2
where person's,1,AMBIGUOUS,2
behavior becomes,1,AMBIGUOUS,2
becomes compulsive,1,AMBIGUOUS,2
compulsive intrusive,1,AMBIGUOUS,2
intrusive causing,1,AMBIGUOUS,2
impairment daily,1,AMBIGUOUS,2
moving theme,1,AMBIGUOUS,2
wrath implies,1,AMBIGUOUS,2
implies behavior,1,AMBIGUOUS,2
sinful punishable,1,AMBIGUOUS,2
punishable god,1,AMBIGUOUS,2
god interpreted,1,AMBIGUOUS,2
ways behavior,1,AMBIGUOUS,2
behavior reflection,1,AMBIGUOUS,2
reflection one's,1,AMBIGUOUS,2
entitlement lack,1,AMBIGUOUS,2
lack respect,1,AMBIGUOUS,2
respect others',1,AMBIGUOUS,2
others' privacy,1,AMBIGUOUS,2
privacy dignity,1,AMBIGUOUS,2
dignity seen,1,AMBIGUOUS,2
form invasion,1,AMBIGUOUS,2
invasion breach,1,AMBIGUOUS,2
breach trust,1,AMBIGUOUS,2
trust goes,1,AMBIGUOUS,2
god's teachings,1,AMBIGUOUS,2
teachings humility,1,AMBIGUOUS,2
humility compassion,1,AMBIGUOUS,2
compassion interpreted,1,AMBIGUOUS,2
punishment behavior,1,AMBIGUOUS,2
behavior where,1,AMBIGUOUS,2
forced face,1,AMBIGUOUS,2
behavior sign,1,AMBIGUOUS,2
deeper psychological,1,AMBIGUOUS,2
issues insecurity,1,AMBIGUOUS,2
insecurity low,1,AMBIGUOUS,2
esteem need,1,AMBIGUOUS,2
power others,1,AMBIGUOUS,2
seen struggle,1,AMBIGUOUS,2
struggle where,1,AMBIGUOUS,2
unable overcome,1,AMBIGUOUS,2
overcome ego,1,AMBIGUOUS,2
ego self,1,AMBIGUOUS,2
destructive tendencies,1,AMBIGUOUS,2
tendencies interpreted,1,AMBIGUOUS,2
god's warning,1,AMBIGUOUS,2
warning seek,1,AMBIGUOUS,2
help heal,1,AMBIGUOUS,2
heal inner,1,AMBIGUOUS,2
inner wounds,1,AMBIGUOUS,2
wounds root,1,AMBIGUOUS,2
cause behavior,1,AMBIGUOUS,2
sin byproduct,1,AMBIGUOUS,2
byproduct society,1,AMBIGUOUS,2
society glamorizes,1,AMBIGUOUS,2
glamorizes voyeurism,1,AMBIGUOUS,2
voyeurism behaviors,1,AMBIGUOUS,2
behaviors various,1,AMBIGUOUS,2
forms entertainment,1,AMBIGUOUS,2
entertainment media,1,AMBIGUOUS,2
media seen,1,AMBIGUOUS,2
seen bigger,1,AMBIGUOUS,2
bigger issue,1,AMBIGUOUS,2
issue societal,1,AMBIGUOUS,2
values ethics,1,AMBIGUOUS,2
ethics where,1,AMBIGUOUS,2
punishment directed,1,AMBIGUOUS,2
directed individual,1,AMBIGUOUS,2
individual larger,1,AMBIGUOUS,2
larger system,1,AMBIGUOUS,2
system condones,1,AMBIGUOUS,2
condones encourages,1,AMBIGUOUS,2
encourages behavior,1,AMBIGUOUS,2
behavior interpreted,1,AMBIGUOUS,2
interpreted call,1,AMBIGUOUS,2
call change,1,AMBIGUOUS,2
change transformation,1,AMBIGUOUS,2
transformation society,1,AMBIGUOUS,2
society towards,1,AMBIGUOUS,2
towards compassionate,1,AMBIGUOUS,2
compassionate ethical,1,AMBIGUOUS,2
ethical way,1,AMBIGUOUS,2
way living,1,AMBIGUOUS,2
explain immoral,1,AMBIGUOUS,2
explain crime,1,AMBIGUOUS,2
immoral write,1,AMBIGUOUS,2
write bullet,1,AMBIGUOUS,2
bullet form,1,AMBIGUOUS,2
form write,1,AMBIGUOUS,2
write like,1,AMBIGUOUS,2
like answer,1,AMBIGUOUS,2
answer template,1,AMBIGUOUS,2
template identify,1,AMBIGUOUS,2
acts immoral,1,AMBIGUOUS,2
acts crime,1,AMBIGUOUS,2
exhibitionist pedophile,1,AMBIGUOUS,2
pedophile expose,1,AMBIGUOUS,2
expose small,1,AMBIGUOUS,2
small children,1,AMBIGUOUS,2
children neighborhood,1,AMBIGUOUS,2
neighborhood force,1,AMBIGUOUS,2
force watch,1,AMBIGUOUS,2
watch sex,1,AMBIGUOUS,2
sex play,1,AMBIGUOUS,2
play outside,1,AMBIGUOUS,2
outside think,1,AMBIGUOUS,2
think live,1,AMBIGUOUS,2
wants watch,1,AMBIGUOUS,2
watch expose,1,AMBIGUOUS,2
themselves need,1,AMBIGUOUS,2
need isolated,1,AMBIGUOUS,2
isolated avoid,1,AMBIGUOUS,2
avoid temptation,1,AMBIGUOUS,2
temptation expose,1,AMBIGUOUS,2
themselves difficult,1,AMBIGUOUS,2
difficult exhibitionist,1,AMBIGUOUS,2
exhibitionist follow,1,AMBIGUOUS,2
follow therapy,1,AMBIGUOUS,2
counseling neighborhood,1,AMBIGUOUS,2
neighborhood means,1,AMBIGUOUS,2
means exposed,1,AMBIGUOUS,2
exposed great,1,AMBIGUOUS,2
great idea,1,AMBIGUOUS,2
idea exhibitionist,1,AMBIGUOUS,2
exhibitionist live,1,AMBIGUOUS,2
go house,1,AMBIGUOUS,2
go counseling,1,AMBIGUOUS,2
counseling therapy,1,AMBIGUOUS,2
therapy get,1,AMBIGUOUS,2
better help,1,AMBIGUOUS,2
help good,1,AMBIGUOUS,2
good around,1,AMBIGUOUS,2
around support,1,AMBIGUOUS,2
support efforts,1,AMBIGUOUS,2
efforts get,1,AMBIGUOUS,2
find proof,1,AMBIGUOUS,2
proof divisible,1,AMBIGUOUS,2
divisible equation,1,AMBIGUOUS,2
equation below,1,AMBIGUOUS,2
below real,1,AMBIGUOUS,2
real number,1,AMBIGUOUS,2
number 3x,1,AMBIGUOUS,2
3x equation,1,AMBIGUOUS,2
equation value,1,AMBIGUOUS,2
value terms,1,AMBIGUOUS,2
terms purpose,1,AMBIGUOUS,2
purpose process,1,AMBIGUOUS,2
process distillation,1,AMBIGUOUS,2
distillation separate,1,AMBIGUOUS,2
separate mixture,1,AMBIGUOUS,2
mixture two,1,AMBIGUOUS,2
two solids,1,AMBIGUOUS,2
solids according,1,AMBIGUOUS,2
crisis according,1,AMBIGUOUS,2
crisis radius,1,AMBIGUOUS,2
polygon area,1,AMBIGUOUS,2
area polygon,1,AMBIGUOUS,2
polygon inside,1,AMBIGUOUS,2
inside line,1,AMBIGUOUS,2
line tex,1,AMBIGUOUS,2
tex radius,1,AMBIGUOUS,2
polygon find,1,AMBIGUOUS,2
value algebraic,1,AMBIGUOUS,2
algebraic expression,1,AMBIGUOUS,2
expression n4,1,AMBIGUOUS,2
n4 n3,1,AMBIGUOUS,2
n3 president,1,AMBIGUOUS,2
president madison,1,AMBIGUOUS,2
madison include,1,AMBIGUOUS,2
include bank,1,AMBIGUOUS,2
bank charter,1,AMBIGUOUS,2
charter program,1,AMBIGUOUS,2
program internal,1,AMBIGUOUS,2
internal improvements,1,AMBIGUOUS,2
improvements need,1,AMBIGUOUS,2
asap volume,1,AMBIGUOUS,2
volume water,1,AMBIGUOUS,2
water graduated,1,AMBIGUOUS,2
graduated cylinder,1,AMBIGUOUS,2
cylinder ml,1,AMBIGUOUS,2
ml solution,1,AMBIGUOUS,2
solution added,1,AMBIGUOUS,2
added displaces,1,AMBIGUOUS,2
displaces water,1,AMBIGUOUS,2
water ml,1,AMBIGUOUS,2
ml exactly,1,AMBIGUOUS,2
exactly density,1,AMBIGUOUS,2
density solution,1,AMBIGUOUS,2
solution type,1,AMBIGUOUS,2
type solvent,1,AMBIGUOUS,2
solvent contain,1,AMBIGUOUS,2
contain system,1,AMBIGUOUS,2
block math,1,AMBIGUOUS,2
math processing,1,AMBIGUOUS,2
processing error,1,AMBIGUOUS,2
error system,1,AMBIGUOUS,2
block number's,1,AMBIGUOUS,2
number's alike,1,AMBIGUOUS,2
alike find,1,AMBIGUOUS,2
find vertex,1,AMBIGUOUS,2
vertex draw,1,AMBIGUOUS,2
draw axis,1,AMBIGUOUS,2
axis symmetry,1,AMBIGUOUS,2
symmetry following,1,AMBIGUOUS,2
following equation,1,AMBIGUOUS,2
equation 2x2,1,AMBIGUOUS,2
2x2 8x,1,AMBIGUOUS,2
8x artist,1,AMBIGUOUS,2
artist choose,1,AMBIGUOUS,2
choose paint,1,AMBIGUOUS,2
paint portrait,1,AMBIGUOUS,2
portrait late,1,AMBIGUOUS,2
late 1800s,1,AMBIGUOUS,2
1800s read,1,AMBIGUOUS,2
read excerpt,1,AMBIGUOUS,2
excerpt greater,1,AMBIGUOUS,2
greater sin,1,AMBIGUOUS,2
sin murder,1,AMBIGUOUS,2
murder law,1,AMBIGUOUS,2
law force,1,AMBIGUOUS,2
force criminal,1,AMBIGUOUS,2
criminal judged,1,AMBIGUOUS,2
judged one,1,AMBIGUOUS,2
one process,1,AMBIGUOUS,2
process trial,1,AMBIGUOUS,2
trial judgment,1,AMBIGUOUS,2
judgment often,1,AMBIGUOUS,2
actions business,1,AMBIGUOUS,2
business issued,1,AMBIGUOUS,2
issued day,1,AMBIGUOUS,2
note creditor,1,AMBIGUOUS,2
creditor account,1,AMBIGUOUS,2
account journalize,1,AMBIGUOUS,2
journalize entries,1,AMBIGUOUS,2
entries record,1,AMBIGUOUS,2
record issuance,1,AMBIGUOUS,2
issuance note,1,AMBIGUOUS,2
note recession,1,AMBIGUOUS,2
recession phase,1,AMBIGUOUS,2
phase business,1,AMBIGUOUS,2
business cycle,1,AMBIGUOUS,2
cycle following,1,AMBIGUOUS,2
following likely,1,AMBIGUOUS,2
increase unemployment,1,AMBIGUOUS,2
unemployment rate,1,AMBIGUOUS,2
rate price,1,AMBIGUOUS,2
price level,1,AMBIGUOUS,2
level economic,1,AMBIGUOUS,2
economic growth,1,AMBIGUOUS,2
growth rates,1,AMBIGUOUS,2
rates labor,1,AMBIGUOUS,2
labor force,1,AMBIGUOUS,2
force nominal,1,AMBIGUOUS,2
nominal wages,1,AMBIGUOUS,2
wages em,1,AMBIGUOUS,2
em given,1,AMBIGUOUS,2
given lim,1,AMBIGUOUS,2
rightarrow1 lim,1,AMBIGUOUS,2
rightarrow1 find,1,AMBIGUOUS,2
find indicated,1,AMBIGUOUS,2
indicated limits,1,AMBIGUOUS,2
limits em,1,AMBIGUOUS,2
em lim,1,AMBIGUOUS,2
lim limits,1,AMBIGUOUS,2
limits rightarrow1,1,AMBIGUOUS,2
rightarrow1 sqrt,1,AMBIGUOUS,2
sqrt 2x,1,AMBIGUOUS,2
2x 2f,1,AMBIGUOUS,2
words offer,1,AMBIGUOUS,2
offer excuse,1,AMBIGUOUS,2
excuse actions,1,AMBIGUOUS,2
actions simple,1,AMBIGUOUS,2
simple answer,1,AMBIGUOUS,2
impulses always,1,AMBIGUOUS,2
always behave,1,AMBIGUOUS,2
ways appropriate,1,AMBIGUOUS,2
appropriate additionally,1,AMBIGUOUS,2
feel prove,1,AMBIGUOUS,2
prove themselves,1,AMBIGUOUS,2
others exhibiting,1,AMBIGUOUS,2
exhibiting best,1,AMBIGUOUS,2
best qualities,1,AMBIGUOUS,2
qualities talents,1,AMBIGUOUS,2
talents lead,1,AMBIGUOUS,2
lead sometimes,1,AMBIGUOUS,2
sometimes acting,1,AMBIGUOUS,2
ways inappropriate,1,AMBIGUOUS,2
following phrase,1,AMBIGUOUS,2
phrase contain,1,AMBIGUOUS,2
contain errors,1,AMBIGUOUS,2
errors abbreviation,1,AMBIGUOUS,2
abbreviation capitalization,1,AMBIGUOUS,2
capitalization write,1,AMBIGUOUS,2
write item,1,AMBIGUOUS,2
item correctly,1,AMBIGUOUS,2
correctly lines,1,AMBIGUOUS,2
lines provided,1,AMBIGUOUS,2
write em,1,AMBIGUOUS,2
em item,1,AMBIGUOUS,2
item correct,1,AMBIGUOUS,2
correct example,1,AMBIGUOUS,2
example movie,1,AMBIGUOUS,2
movie em,1,AMBIGUOUS,2
em anna,1,AMBIGUOUS,2
king em,1,AMBIGUOUS,2
em underline,1,AMBIGUOUS,2
underline text,1,AMBIGUOUS,2
text color,1,AMBIGUOUS,2
color c34632,1,AMBIGUOUS,2
c34632 movie,1,AMBIGUOUS,2
movie anna,1,AMBIGUOUS,2
king channel,1,AMBIGUOUS,2
channel draw,1,AMBIGUOUS,2
line under,1,AMBIGUOUS,2
under adverb,1,AMBIGUOUS,2
adverb write,1,AMBIGUOUS,2
write blank,1,AMBIGUOUS,2
blank type,1,AMBIGUOUS,2
type word,1,AMBIGUOUS,2
word modifies,1,AMBIGUOUS,2
modifies verb,1,AMBIGUOUS,2
verb adj,1,AMBIGUOUS,2
adj adjective,1,AMBIGUOUS,2
adjective adv,1,AMBIGUOUS,2
adv adverb,1,AMBIGUOUS,2
adverb soft,1,AMBIGUOUS,2
soft drink,1,AMBIGUOUS,2
drink felt,1,AMBIGUOUS,2
felt extremely,1,AMBIGUOUS,2
extremely cold,1,AMBIGUOUS,2
cold hand,1,AMBIGUOUS,2
hand reread,1,AMBIGUOUS,2
reread section,1,AMBIGUOUS,2
section majority,1,AMBIGUOUS,2
majority opinion,1,AMBIGUOUS,2
opinion second,1,AMBIGUOUS,2
second half,1,AMBIGUOUS,2
half first,1,AMBIGUOUS,2
first paragraph,1,AMBIGUOUS,2
paragraph dissenting,1,AMBIGUOUS,2
dissenting opinion,1,AMBIGUOUS,2
opinion justices,1,AMBIGUOUS,2
justices brown,1,AMBIGUOUS,2
brown harlan,1,AMBIGUOUS,2
harlan agree,1,AMBIGUOUS,2
disagree fourteenth,1,AMBIGUOUS,2
fourteenth amendment,1,AMBIGUOUS,2
amendment relates,1,AMBIGUOUS,2
relates case,1,AMBIGUOUS,2
case hand,1,AMBIGUOUS,2
hand highlight,1,AMBIGUOUS,2
highlight text,1,AMBIGUOUS,2
text opinion,1,AMBIGUOUS,2
opinion supports,1,AMBIGUOUS,2
supports answer,1,AMBIGUOUS,2
fact contagious,1,AMBIGUOUS,2
contagious infect,1,AMBIGUOUS,2
infect others,1,AMBIGUOUS,2
make victims,1,AMBIGUOUS,2
victims feel,1,AMBIGUOUS,2
embarrassed public,1,AMBIGUOUS,2
public lead,1,AMBIGUOUS,2
think wrong,1,AMBIGUOUS,2
wrong victim,1,AMBIGUOUS,2
way victim,1,AMBIGUOUS,2
victim empathy,1,AMBIGUOUS,2
empathy response,1,AMBIGUOUS,2
response cause,1,AMBIGUOUS,2
avoid victim,1,AMBIGUOUS,2
victim fearing,1,AMBIGUOUS,2
fearing exhibitionists,1,AMBIGUOUS,2
exhibitionists ones,1,AMBIGUOUS,2
ones socially,1,AMBIGUOUS,2
socially approved,1,AMBIGUOUS,2
approved others,1,AMBIGUOUS,2
around convinced,1,AMBIGUOUS,2
convinced acting,1,AMBIGUOUS,2
acting like,1,AMBIGUOUS,2
like jerk,1,AMBIGUOUS,2
jerk causes,1,AMBIGUOUS,2
causes victim,1,AMBIGUOUS,2
fault feelings,1,AMBIGUOUS,2
guilt victims,1,AMBIGUOUS,2
victims part,1,AMBIGUOUS,2
part cause,1,AMBIGUOUS,2
cause negative,1,AMBIGUOUS,2
negative reactions,1,AMBIGUOUS,2
reactions future,1,AMBIGUOUS,2
future expressed,1,AMBIGUOUS,2
expressed form,1,AMBIGUOUS,2
form trusting,1,AMBIGUOUS,2
others shyness,1,AMBIGUOUS,2
shyness lack,1,AMBIGUOUS,2
lack intimacy,1,AMBIGUOUS,2
answer long,1,AMBIGUOUS,2
long brief,1,AMBIGUOUS,2
brief mental,1,AMBIGUOUS,2
condition exhibit,1,AMBIGUOUS,2
exhibit compulsive,1,AMBIGUOUS,2
desire touch,1,AMBIGUOUS,2
touch usually,1,AMBIGUOUS,2
usually ways,1,AMBIGUOUS,2
ways uncomfortable,1,AMBIGUOUS,2
uncomfortable intrusive,1,AMBIGUOUS,2
intrusive frotteurs,1,AMBIGUOUS,2
frotteurs engage,1,AMBIGUOUS,2
behaviors inappropriately,1,AMBIGUOUS,2
inappropriately touching,1,AMBIGUOUS,2
others masturbating,1,AMBIGUOUS,2
masturbating public,1,AMBIGUOUS,2
places rubbing,1,AMBIGUOUS,2
rubbing others,1,AMBIGUOUS,2
others permission,1,AMBIGUOUS,2
cases frotteurs,1,AMBIGUOUS,2
frotteurs drawn,1,AMBIGUOUS,2
drawn areas,1,AMBIGUOUS,2
areas tension,1,AMBIGUOUS,2
tension conflict,1,AMBIGUOUS,2
conflict traffic,1,AMBIGUOUS,2
traffic jams,1,AMBIGUOUS,2
jams crowded,1,AMBIGUOUS,2
crowded public,1,AMBIGUOUS,2
places frotteurs,1,AMBIGUOUS,2
frotteurs able,1,AMBIGUOUS,2
able resist,1,AMBIGUOUS,2
consequences example,1,AMBIGUOUS,2
example frotteurs,1,AMBIGUOUS,2
frotteurs damage,1,AMBIGUOUS,2
damage property,1,AMBIGUOUS,2
property fired,1,AMBIGUOUS,2
fired jobs,1,AMBIGUOUS,2
jobs become,1,AMBIGUOUS,2
become subject,1,AMBIGUOUS,2
subject arrest,1,AMBIGUOUS,2
arrest prosecution,1,AMBIGUOUS,2
prosecution cases,1,AMBIGUOUS,2
cases urge,1,AMBIGUOUS,2
others overpowering,1,AMBIGUOUS,2
overpowering lead,1,AMBIGUOUS,2
violence reasons,1,AMBIGUOUS,2
important receive,1,AMBIGUOUS,2
consequences occurring,1,AMBIGUOUS,2
population wolves,1,AMBIGUOUS,2
wolves lives,1,AMBIGUOUS,2
lives national,1,AMBIGUOUS,2
national park,1,AMBIGUOUS,2
park food,1,AMBIGUOUS,2
chain deer,1,AMBIGUOUS,2
deer trees,1,AMBIGUOUS,2
trees describe,1,AMBIGUOUS,2
describe deat,1,AMBIGUOUS,2
deat population,1,AMBIGUOUS,2
population increase,1,AMBIGUOUS,2
increase wolves,1,AMBIGUOUS,2
wolves became,1,AMBIGUOUS,2
became extinct,1,AMBIGUOUS,2
extinct company,1,AMBIGUOUS,2
company invested,1,AMBIGUOUS,2
invested august,1,AMBIGUOUS,2
august net,1,AMBIGUOUS,2
net present,1,AMBIGUOUS,2
value required,1,AMBIGUOUS,2
required project,1,AMBIGUOUS,2
project standard,1,AMBIGUOUS,2
deviation time,1,AMBIGUOUS,2
time value,1,AMBIGUOUS,2
value money,1,AMBIGUOUS,2
money company,1,AMBIGUOUS,2
company used,1,AMBIGUOUS,2
used discount,1,AMBIGUOUS,2
discount rate,1,AMBIGUOUS,2
rate standard,1,AMBIGUOUS,2
standard cost,1,AMBIGUOUS,2
cost direct,1,AMBIGUOUS,2
direct materials,1,AMBIGUOUS,2
materials hour,1,AMBIGUOUS,2
hour direct,1,AMBIGUOUS,2
direct labor,1,AMBIGUOUS,2
labor variable,1,AMBIGUOUS,2
variable man,1,AMBIGUOUS,2
man write,1,AMBIGUOUS,2
write system,1,AMBIGUOUS,2
equations word,1,AMBIGUOUS,2
word problem,1,AMBIGUOUS,2
solve system,1,AMBIGUOUS,2
equations using,1,AMBIGUOUS,2
using method,1,AMBIGUOUS,2
method choice,1,AMBIGUOUS,2
choice sum,1,AMBIGUOUS,2
sum perimeters,1,AMBIGUOUS,2
perimeters two,1,AMBIGUOUS,2
two squares,1,AMBIGUOUS,2
squares 44m,1,AMBIGUOUS,2
44m one,1,AMBIGUOUS,2
side one,1,AMBIGUOUS,2
one square,1,AMBIGUOUS,2
square four,1,AMBIGUOUS,2
four times,1,AMBIGUOUS,2
long side,1,AMBIGUOUS,2
side square,1,AMBIGUOUS,2
square find,1,AMBIGUOUS,2
find dimensions,1,AMBIGUOUS,2
dimensions square,1,AMBIGUOUS,2
square please,1,AMBIGUOUS,2
possible please,1,AMBIGUOUS,2
possible degree,1,AMBIGUOUS,2
cule equation,1,AMBIGUOUS,2
equation rate,1,AMBIGUOUS,2
change 5x,1,AMBIGUOUS,2
5x find,1,AMBIGUOUS,2
value leaving,1,AMBIGUOUS,2
leaving answer,1,AMBIGUOUS,2
correct decimal,1,AMBIGUOUS,2
decimal place,1,AMBIGUOUS,2
place give,1,AMBIGUOUS,2
reasons poem,1,AMBIGUOUS,2
poem captain,1,AMBIGUOUS,2
captain captain,1,AMBIGUOUS,2
captain walt,1,AMBIGUOUS,2
walt whitman,1,AMBIGUOUS,2
whitman theme,1,AMBIGUOUS,2
poem write,1,AMBIGUOUS,2
factor write,1,AMBIGUOUS,2
factor graph,1,AMBIGUOUS,2
relationship graph,1,AMBIGUOUS,2
relationship help,1,AMBIGUOUS,2
speaker want,1,AMBIGUOUS,2
want forget,1,AMBIGUOUS,2
forget smile,1,AMBIGUOUS,2
smile 2x,1,AMBIGUOUS,2
2x 6x,1,AMBIGUOUS,2
6x solve,1,AMBIGUOUS,2
solve please,1,AMBIGUOUS,2
please volume,1,AMBIGUOUS,2
volume balloon,1,AMBIGUOUS,2
balloon liters,1,AMBIGUOUS,2
liters seconds,1,AMBIGUOUS,2
seconds inflation,1,AMBIGUOUS,2
inflation modeled,1,AMBIGUOUS,2
modeled function,1,AMBIGUOUS,2
function 50n,1,AMBIGUOUS,2
elaborate case,1,AMBIGUOUS,2
study including,1,AMBIGUOUS,2
including know,1,AMBIGUOUS,2
history cause,1,AMBIGUOUS,2
etiology consequences,1,AMBIGUOUS,2
affect recommended,1,AMBIGUOUS,2
recommended intervention,1,AMBIGUOUS,2
intervention symptoms,1,AMBIGUOUS,2
way prevent,1,AMBIGUOUS,2
prevent happening,1,AMBIGUOUS,2
happening justify,1,AMBIGUOUS,2
statement know,1,AMBIGUOUS,2
history diagnostic,1,AMBIGUOUS,2
code d13,1,AMBIGUOUS,2
d13 code,1,AMBIGUOUS,2
code refers,1,AMBIGUOUS,2
includes repeated,1,AMBIGUOUS,2
repeated sexual,1,AMBIGUOUS,2
sexual touching,1,AMBIGUOUS,2
touching body,1,AMBIGUOUS,2
body part,1,AMBIGUOUS,2
part manner,1,AMBIGUOUS,2
manner socially,1,AMBIGUOUS,2
socially culturally,1,AMBIGUOUS,2
acceptable history,1,AMBIGUOUS,2
history prior,1,AMBIGUOUS,2
prior sexual,1,AMBIGUOUS,2
sexual offenses,1,AMBIGUOUS,2
offenses arrests,1,AMBIGUOUS,2
arrests related,1,AMBIGUOUS,2
related offenses,1,AMBIGUOUS,2
offenses history,1,AMBIGUOUS,2
history sexually,1,AMBIGUOUS,2
sexually inappropriate,1,AMBIGUOUS,2
towards animals,1,AMBIGUOUS,2
animals objects,1,AMBIGUOUS,2
objects cause,1,AMBIGUOUS,2
etiology known,1,AMBIGUOUS,2
known cause,1,AMBIGUOUS,2
however researchers,1,AMBIGUOUS,2
researchers believe,1,AMBIGUOUS,2
predisposition factors,1,AMBIGUOUS,2
factors associated,1,AMBIGUOUS,2
include history,1,AMBIGUOUS,2
abuse history,1,AMBIGUOUS,2
history drug,1,AMBIGUOUS,2
abuse consequences,1,AMBIGUOUS,2
affect consequences,1,AMBIGUOUS,2
serious suffer,1,AMBIGUOUS,2
suffer various,1,AMBIGUOUS,2
various physical,1,AMBIGUOUS,2
dysfunction develop,1,AMBIGUOUS,2
disorders depression,1,AMBIGUOUS,2
anxiety suffer,1,AMBIGUOUS,2
suffer social,1,AMBIGUOUS,2
including rejection,1,AMBIGUOUS,2
rejection others,1,AMBIGUOUS,2
others social,1,AMBIGUOUS,2
get gratification,1,AMBIGUOUS,2
