ngram,count,label,n
overspending,3,SUPPORT,1
chicken,3,SUPPORT,1
absorption,3,SUPPORT,1
wherein,3,SUPPORT,1
impartial,3,SUPPORT,1
equitable,3,SUPPORT,1
parks,3,SUPPORT,1
listened,3,SUPPORT,1
funnier,3,SUPPORT,1
shirt,3,SUPPORT,1
insurance,3,SUPPORT,1
sacks,3,SUPPORT,1
clip,3,SUPPORT,1
hurtful,3,SUPPORT,1
virgin,3,SUPPORT,1
shoe,3,SUPPORT,1
file,3,SUPPORT,1
displayed,3,SUPPORT,1
beer,3,SUPPORT,1
observant,3,SUPPORT,1
acquisition,3,SUPPORT,1
deliver,3,SUPPORT,1
murdered,3,SUPPORT,1
window,3,SUPPORT,1
bless,3,SUPPORT,1
pmc,3,SUPPORT,1
interrupt,3,SUPPORT,1
neurodegenerative,3,SUPPORT,1
dysphagia,3,SUPPORT,1
undergone,3,SUPPORT,1
cashier,3,SUPPORT,1
cp,3,SUPPORT,1
mimicry,3,SUPPORT,1
officer,3,SUPPORT,1
antipsychotics,3,SUPPORT,1
receptors,3,SUPPORT,1
stairs,3,SUPPORT,1
opening,3,SUPPORT,1
misinterpretation,3,SUPPORT,1
childlike,3,SUPPORT,1
curiosity,3,SUPPORT,1
wedding,3,SUPPORT,1
accidental,3,SUPPORT,1
approached,3,SUPPORT,1
cm,3,SUPPORT,1
kinetic,3,SUPPORT,1
maximum,3,SUPPORT,1
enters,3,SUPPORT,1
condom,3,SUPPORT,1
diversity,3,SUPPORT,1
reputational,3,SUPPORT,1
encountered,3,SUPPORT,1
getaway,3,SUPPORT,1
beach,3,SUPPORT,1
films,3,SUPPORT,1
king,3,SUPPORT,1
habitual,3,SUPPORT,1
childish,3,SUPPORT,1
punishments,3,SUPPORT,1
compliance,3,SUPPORT,1
weakened,3,SUPPORT,1
charitable,3,SUPPORT,1
portrays,3,SUPPORT,1
galatians,3,SUPPORT,1
reasoned,3,SUPPORT,1
boss,3,SUPPORT,1
teasing,3,SUPPORT,1
prisoners,3,SUPPORT,1
sarcasm,3,SUPPORT,1
sarcastic,3,SUPPORT,1
mainstream,3,SUPPORT,1
fractions,3,SUPPORT,1
estimating,3,SUPPORT,1
adhering,3,SUPPORT,1
excel,3,SUPPORT,1
industries,3,SUPPORT,1
engineering,3,SUPPORT,1
figuring,3,SUPPORT,1
normalize,3,SUPPORT,1
tracking,3,SUPPORT,1
corrected,3,SUPPORT,1
instruction,3,SUPPORT,1
shapes,3,SUPPORT,1
burned,3,SUPPORT,1
punctuation,3,SUPPORT,1
classes,3,SUPPORT,1
dysgraphic,3,SUPPORT,1
artistic,3,SUPPORT,1
muscular,3,SUPPORT,1
papers,3,SUPPORT,1
finger,3,SUPPORT,1
slant,3,SUPPORT,1
intellect,3,SUPPORT,1
brainly,3,SUPPORT,1
collected,3,SUPPORT,1
aging,3,SUPPORT,1
musical,3,SUPPORT,1
confrontational,3,SUPPORT,1
mitigate,3,SUPPORT,1
complicate,3,SUPPORT,1
earning,3,SUPPORT,1
undergoing,3,SUPPORT,1
apathetic,3,SUPPORT,1
masses,3,SUPPORT,1
disinterested,3,SUPPORT,1
murders,3,SUPPORT,1
fragmentation,3,SUPPORT,1
anytime,3,SUPPORT,1
foot,3,SUPPORT,1
sedentary,3,SUPPORT,1
rounded,3,SUPPORT,1
nighttime,3,SUPPORT,1
survival,3,SUPPORT,1
protects,3,SUPPORT,1
homicide,3,SUPPORT,1
fell,3,SUPPORT,1
pennsylvania,3,SUPPORT,1
ancient,3,SUPPORT,1
hated,3,SUPPORT,1
fade,3,SUPPORT,1
airborne,3,SUPPORT,1
particles,3,SUPPORT,1
saliva,3,SUPPORT,1
sweat,3,SUPPORT,1
condemned,3,SUPPORT,1
tissue,3,SUPPORT,1
vibrations,3,SUPPORT,1
paul,3,SUPPORT,1
sufferer's,3,SUPPORT,1
dreaming,3,SUPPORT,1
menopause,3,SUPPORT,1
stream,3,SUPPORT,1
injuring,3,SUPPORT,1
coward,3,SUPPORT,1
grounds,3,SUPPORT,1
soothe,3,SUPPORT,1
grounding,3,SUPPORT,1
conservatism,3,SUPPORT,1
opposition,3,SUPPORT,1
somnambulism,3,SUPPORT,1
unconsciousness,3,SUPPORT,1
undermines,3,SUPPORT,1
curtains,3,SUPPORT,1
woke,3,SUPPORT,1
hill,3,SUPPORT,1
recollection,3,SUPPORT,1
fatalities,3,SUPPORT,1
assumes,3,SUPPORT,1
inflicts,3,SUPPORT,1
jung,3,SUPPORT,1
interference,3,SUPPORT,1
edu,3,SUPPORT,1
solved,3,SUPPORT,1
invalid,3,SUPPORT,1
disorganization,3,SUPPORT,1
opiates,3,SUPPORT,1
ulcers,3,SUPPORT,1
mortality,3,SUPPORT,1
madness,3,SUPPORT,1
contained,3,SUPPORT,1
aug,3,SUPPORT,1
forgetfulness,3,SUPPORT,1
paid,3,SUPPORT,1
vascular,3,SUPPORT,1
meme,3,SUPPORT,1
assets,3,SUPPORT,1
latin,3,SUPPORT,1
amyloid,3,SUPPORT,1
amnesiac,3,SUPPORT,1
retention,3,SUPPORT,1
engines,3,SUPPORT,1
glad,3,SUPPORT,1
medicated,3,SUPPORT,1
congenital,3,SUPPORT,1
gratitude,3,SUPPORT,1
leonard,3,SUPPORT,1
wrongdoings,3,SUPPORT,1
sneezing,3,SUPPORT,1
doorknobs,3,SUPPORT,1
gained,3,SUPPORT,1
candidate's,3,SUPPORT,1
misplaced,3,SUPPORT,1
advancement,3,SUPPORT,1
automobile,3,SUPPORT,1
council,3,SUPPORT,1
odors,3,SUPPORT,1
suggestion,3,SUPPORT,1
shouldn,3,SUPPORT,1
saving,3,SUPPORT,1
highlighted,3,SUPPORT,1
resisting,3,SUPPORT,1
overdosing,3,SUPPORT,1
relational,3,SUPPORT,1
crisis,3,SUPPORT,1
vices,3,SUPPORT,1
robbery,3,SUPPORT,1
promiscuity,3,SUPPORT,1
opium,3,SUPPORT,1
amino,3,SUPPORT,1
acids,3,SUPPORT,1
asylum,3,SUPPORT,1
possessed,3,SUPPORT,1
detoxification,3,SUPPORT,1
drinker,3,SUPPORT,1
quarantine,3,SUPPORT,1
'bad,3,SUPPORT,1
testament,3,SUPPORT,1
sale,3,SUPPORT,1
lawsuits,3,SUPPORT,1
workplaces,3,SUPPORT,1
methadone,3,SUPPORT,1
meth,3,SUPPORT,1
overusing,3,SUPPORT,1
objectively,3,SUPPORT,1
mayor,3,SUPPORT,1
overdosed,3,SUPPORT,1
passing,3,SUPPORT,1
accusation,3,SUPPORT,1
spreads,3,SUPPORT,1
submit,3,SUPPORT,1
deaths,3,SUPPORT,1
punishes,3,SUPPORT,1
merciful,3,SUPPORT,1
opiate,3,SUPPORT,1
turmoil,3,SUPPORT,1
confrontations,3,SUPPORT,1
liked,3,SUPPORT,1
recovering,3,SUPPORT,1
snorted,3,SUPPORT,1
powder,3,SUPPORT,1
fetus,3,SUPPORT,1
threshold,3,SUPPORT,1
craves,3,SUPPORT,1
prescriptions,3,SUPPORT,1
outcasts,3,SUPPORT,1
stimulates,3,SUPPORT,1
insignificant,3,SUPPORT,1
enhance,3,SUPPORT,1
firm,3,SUPPORT,1
profession,3,SUPPORT,1
professor,3,SUPPORT,1
ingested,3,SUPPORT,1
mescaline,3,SUPPORT,1
normalized,3,SUPPORT,1
smoked,3,SUPPORT,1
pcp,3,SUPPORT,1
chantix,3,SUPPORT,1
infancy,3,SUPPORT,1
infants,3,SUPPORT,1
pg,3,SUPPORT,1
chooses,3,SUPPORT,1
setbacks,3,SUPPORT,1
races,3,SUPPORT,1
histories,3,SUPPORT,1
mouths,3,SUPPORT,1
winning,3,SUPPORT,1
ephesians,3,SUPPORT,1
luke,3,SUPPORT,1
bets,3,SUPPORT,1
players,3,SUPPORT,1
poisoning,3,SUPPORT,1
earned,3,SUPPORT,1
mobile,3,SUPPORT,1
deceit,3,SUPPORT,1
irresponsibility,3,SUPPORT,1
feasible,3,SUPPORT,1
molestation,3,SUPPORT,1
unresolved,3,SUPPORT,1
masturbating,3,SUPPORT,1
forth,3,SUPPORT,1
redemption,3,SUPPORT,1
suits,3,SUPPORT,1
disrupts,3,SUPPORT,1
foodie,3,SUPPORT,1
blessing,3,SUPPORT,1
impress,3,SUPPORT,1
sweet,3,SUPPORT,1
rounds,3,SUPPORT,1
agrees,3,SUPPORT,1
cent,3,SUPPORT,1
workouts,3,SUPPORT,1
protocols,3,SUPPORT,1
distract,3,SUPPORT,1
substituting,3,SUPPORT,1
fulfilment,3,SUPPORT,1
outlandish,3,SUPPORT,1
chains,3,SUPPORT,1
request,3,SUPPORT,1
futures,3,SUPPORT,1
outlines,3,SUPPORT,1
devote,3,SUPPORT,1
grave,3,SUPPORT,1
stds,3,SUPPORT,1
forgiving,3,SUPPORT,1
upheaval,3,SUPPORT,1
preserving,3,SUPPORT,1
informative,3,SUPPORT,1
whereby,3,SUPPORT,1
unknowingly,3,SUPPORT,1
installing,3,SUPPORT,1
burglary,3,SUPPORT,1
matches,3,SUPPORT,1
witnessing,3,SUPPORT,1
nonconsensual,3,SUPPORT,1
spying,3,SUPPORT,1
thorough,3,SUPPORT,1
install,3,SUPPORT,1
psychodynamic,3,SUPPORT,1
observers,3,SUPPORT,1
offences,3,SUPPORT,1
roman,3,SUPPORT,1
promise,3,SUPPORT,1
narcissist,3,SUPPORT,1
npd,3,SUPPORT,1
guns,3,SUPPORT,1
achievements,3,SUPPORT,1
hopes,3,SUPPORT,1
sanctity,3,SUPPORT,1
exploited,3,SUPPORT,1
dance,3,SUPPORT,1
admiration,3,SUPPORT,1
markers,3,SUPPORT,1
proud,3,SUPPORT,1
electronic,3,SUPPORT,1
unwelcome,3,SUPPORT,1
dull,3,SUPPORT,1
frotteurism,3,SUPPORT,1
exclude,3,SUPPORT,1
application,3,SUPPORT,1
kiss,3,SUPPORT,1
coworker,3,SUPPORT,1
fondle,3,SUPPORT,1
bleeding,3,SUPPORT,1
predator,3,SUPPORT,1
russian,3,SUPPORT,1
minors,3,SUPPORT,1
empathise,3,SUPPORT,1
misleading,3,SUPPORT,1
psychoeducation,3,SUPPORT,1
leisure,3,SUPPORT,1
erotic,3,SUPPORT,1
fiction,3,SUPPORT,1
lecter,3,SUPPORT,1
cartoon,3,SUPPORT,1
fetishized,3,SUPPORT,1
forums,3,SUPPORT,1
prioritization,3,SUPPORT,1
feminine,3,SUPPORT,1
justifiable,3,SUPPORT,1
bruce,3,SUPPORT,1
composition,3,SUPPORT,1
colors,3,SUPPORT,1
dominating,3,SUPPORT,1
biology,3,SUPPORT,1
shamed,3,SUPPORT,1
dissatisfied,3,SUPPORT,1
conformity,3,SUPPORT,1
legitimate,3,SUPPORT,1
animator,3,SUPPORT,1
assured,3,SUPPORT,1
exams,3,SUPPORT,1
unwarranted,3,SUPPORT,1
hypochondria,3,SUPPORT,1
perfectionism,3,SUPPORT,1
somatization,3,SUPPORT,1
aches,3,SUPPORT,1
accuse,3,SUPPORT,1
searches,3,SUPPORT,1
london,3,SUPPORT,1
flu,3,SUPPORT,1
obsessing,3,SUPPORT,1
reached,3,SUPPORT,1
essentially,3,SUPPORT,1
insist,3,SUPPORT,1
justifies,3,SUPPORT,1
surgical,3,SUPPORT,1
unrelated,3,SUPPORT,1
bee,3,SUPPORT,1
somd,3,SUPPORT,1
posted,3,SUPPORT,1
somatoform,3,SUPPORT,1
thrown,3,SUPPORT,1
emission,3,SUPPORT,1
ejaculating,3,SUPPORT,1
fluid,3,SUPPORT,1
removal,3,SUPPORT,1
climax,3,SUPPORT,1
semen,3,SUPPORT,1
vessels,3,SUPPORT,1
satisfactory,3,SUPPORT,1
regulates,3,SUPPORT,1
submission,3,SUPPORT,1
penetrative,3,SUPPORT,1
flood,3,SUPPORT,1
antidepressant,3,SUPPORT,1
obstacle,3,SUPPORT,1
selfishly,3,SUPPORT,1
traumatized,3,SUPPORT,1
trans,3,SUPPORT,1
metabolism,3,SUPPORT,1
complained,3,SUPPORT,1
jones,3,SUPPORT,1
attractive,3,SUPPORT,1
resolution,3,SUPPORT,1
canada,3,SUPPORT,1
prominent,3,SUPPORT,1
privileges,3,SUPPORT,1
incontinent,3,SUPPORT,1
ncert,3,SUPPORT,1
exemplar,3,SUPPORT,1
prerequisite,3,SUPPORT,1
sheets,3,SUPPORT,1
chews,3,SUPPORT,1
ruminating,3,SUPPORT,1
emily,3,SUPPORT,1
dwelling,3,SUPPORT,1
rumen,3,SUPPORT,1
appeal,3,SUPPORT,1
alot,3,SUPPORT,1
unattractive,3,SUPPORT,1
gluttony,3,SUPPORT,1
demons,3,SUPPORT,1
suggestions,3,SUPPORT,1
enemas,3,SUPPORT,1
indulging,3,SUPPORT,1
other's,3,SUPPORT,1
induce,3,SUPPORT,1
beverages,3,SUPPORT,1
ingest,3,SUPPORT,1
moderation,3,SUPPORT,1
matt,3,SUPPORT,1
insulance,3,SUPPORT,1
employ,3,SUPPORT,1
indulgent,3,SUPPORT,1
injections,3,SUPPORT,1
skipping,3,SUPPORT,1
malnourishment,3,SUPPORT,1
purity,3,SUPPORT,1
served,3,SUPPORT,1
forgotten,3,SUPPORT,1
disregards,3,SUPPORT,1
intimidation,3,SUPPORT,1
pervasive,3,SUPPORT,1
clinically,3,SUPPORT,1
arsonist,3,SUPPORT,1
defensible,3,SUPPORT,1
tremendous,3,SUPPORT,1
kleptomaniac,3,SUPPORT,1
owner,3,SUPPORT,1
skilled,3,SUPPORT,1
drama,3,SUPPORT,1
fabricated,3,SUPPORT,1
reincarnation,3,SUPPORT,1
superhero,3,SUPPORT,1
cheated,3,SUPPORT,1
opened,3,SUPPORT,1
disasters,3,SUPPORT,1
lied,3,SUPPORT,1
shortcomings,3,SUPPORT,1
usefulness,3,SUPPORT,1
discarding,3,SUPPORT,1
furniture,3,SUPPORT,1
volume,3,SUPPORT,1
disgust,3,SUPPORT,1
comfortably,3,SUPPORT,1
persecutory,3,SUPPORT,1
backed,3,SUPPORT,1
weaken,3,SUPPORT,1
clot,3,SUPPORT,1
agreed,3,SUPPORT,1
adolf,3,SUPPORT,1
hitler,3,SUPPORT,1
equation,3,SUPPORT,1
revenue,3,SUPPORT,1
deadweight,3,SUPPORT,1
triangle,3,SUPPORT,1
motives,3,SUPPORT,1
fallen,3,SUPPORT,1
counsellor,3,SUPPORT,1
immobility,3,SUPPORT,1
rigidity,3,SUPPORT,1
mutism,3,SUPPORT,1
dilemmas,3,SUPPORT,1
'pakistani,3,SUPPORT,1
psychosis',3,SUPPORT,1
deviations,3,SUPPORT,1
psyche,3,SUPPORT,1
experimental,3,SUPPORT,1
researcher,3,SUPPORT,1
dietary,3,SUPPORT,1
supplement,3,SUPPORT,1
psychopharmacology,3,SUPPORT,1
arrives,3,SUPPORT,1
volunteering,3,SUPPORT,1
schizotypals,3,SUPPORT,1
drove,3,SUPPORT,1
psychotherapies,3,SUPPORT,1
dual,3,SUPPORT,1
modifier,3,SUPPORT,1
garden,3,SUPPORT,1
preceding,3,SUPPORT,1
pretending,3,SUPPORT,1
weighing,3,SUPPORT,1
kidnapped,3,SUPPORT,1
definitively,3,SUPPORT,1
formerly,3,SUPPORT,1
sds,3,SUPPORT,1
minority,3,SUPPORT,1
networks,3,SUPPORT,1
picky,3,SUPPORT,1
hasty,3,SUPPORT,1
neurotypical,3,SUPPORT,1
deceitful,3,SUPPORT,1
zealand,3,SUPPORT,1
produced,3,SUPPORT,1
assertion,3,SUPPORT,1
drew,3,SUPPORT,1
cats,3,SUPPORT,1
cooperate,3,SUPPORT,1
newborn,3,SUPPORT,1
existent,3,SUPPORT,1
interacts,3,SUPPORT,1
dissociated,3,SUPPORT,1
autobiographical,3,SUPPORT,1
ohio,3,SUPPORT,1
dsn,3,SUPPORT,1
menstruation,3,SUPPORT,1
attorney,3,SUPPORT,1
suicidality,3,SUPPORT,1
advocating,3,SUPPORT,1
freak,3,SUPPORT,1
scorpion,3,SUPPORT,1
occasional,3,SUPPORT,1
sun,3,SUPPORT,1
pineal,3,SUPPORT,1
loudest,3,SUPPORT,1
sid,3,SUPPORT,1
deuteronomy,3,SUPPORT,1
edema,3,SUPPORT,1
csas,3,SUPPORT,1
combinations,3,SUPPORT,1
sti,3,SUPPORT,1
slapped,3,SUPPORT,1
contradict,3,SUPPORT,1
safeguards,3,SUPPORT,1
sdd,3,SUPPORT,1
reconcile,3,SUPPORT,1
orders,3,SUPPORT,1
preconscious,3,SUPPORT,1
biesecker,3,SUPPORT,1
vertigo,3,SUPPORT,1
passages,3,SUPPORT,1
cloth,3,SUPPORT,1
metal,3,SUPPORT,1
medicinenet,3,SUPPORT,1
plastic,3,SUPPORT,1
absorb,3,SUPPORT,1
schram,3,SUPPORT,1
gross,3,SUPPORT,1
soiling,3,SUPPORT,1
jason,3,SUPPORT,1
defecating,3,SUPPORT,1
encountering,3,SUPPORT,1
bowels,3,SUPPORT,1
quo,3,SUPPORT,1
sean's,3,SUPPORT,1
amputee,3,SUPPORT,1
alien,3,SUPPORT,1
knee,3,SUPPORT,1
elbow,3,SUPPORT,1
perfumes,3,SUPPORT,1
reclusive,3,SUPPORT,1
nbk279287,3,SUPPORT,1
dsmv,3,SUPPORT,1
negotiate,3,SUPPORT,1
potty,3,SUPPORT,1
sequencing,3,SUPPORT,1
luther,3,SUPPORT,1
groceries,2,SUPPORT,1
dialogue,2,SUPPORT,1
plane,2,SUPPORT,1
professionally,2,SUPPORT,1
nearest,2,SUPPORT,1
companion,2,SUPPORT,1
chair,2,SUPPORT,1
favourite,2,SUPPORT,1
hole,2,SUPPORT,1
reprehensible,2,SUPPORT,1
scores,2,SUPPORT,1
supermarket,2,SUPPORT,1
ownership,2,SUPPORT,1
airplanes,2,SUPPORT,1
buses,2,SUPPORT,1
cowardly,2,SUPPORT,1
behaved,2,SUPPORT,1
childrens,2,SUPPORT,1
blank,2,SUPPORT,1
extracurricular,2,SUPPORT,1
headedness,2,SUPPORT,1
faculties,2,SUPPORT,1
exit,2,SUPPORT,1
panicky,2,SUPPORT,1
rationality,2,SUPPORT,1
unjust,2,SUPPORT,1
experiments,2,SUPPORT,1
enclosed,2,SUPPORT,1
absences,2,SUPPORT,1
cotegondola,2,SUPPORT,1
awful,2,SUPPORT,1
poster,2,SUPPORT,1
mere,2,SUPPORT,1
ur,2,SUPPORT,1
loosing,2,SUPPORT,1
somehow,2,SUPPORT,1
'being,2,SUPPORT,1
recurrence,2,SUPPORT,1
tiny,2,SUPPORT,1
slightly,2,SUPPORT,1
friendship,2,SUPPORT,1
validate,2,SUPPORT,1
monkey's,2,SUPPORT,1
tragedy,2,SUPPORT,1
struck,2,SUPPORT,1
reactivity,2,SUPPORT,1
overestimating,2,SUPPORT,1
coercive,2,SUPPORT,1
internalizing,2,SUPPORT,1
occurrences,2,SUPPORT,1
incentives,2,SUPPORT,1
collaboration,2,SUPPORT,1
selectively,2,SUPPORT,1
approve,2,SUPPORT,1
disassociation,2,SUPPORT,1
terrorism,2,SUPPORT,1
outward,2,SUPPORT,1
hilarity,2,SUPPORT,1
cooperative,2,SUPPORT,1
ship,2,SUPPORT,1
invent,2,SUPPORT,1
worn,2,SUPPORT,1
italicized,2,SUPPORT,1
jennifer,2,SUPPORT,1
animated,2,SUPPORT,1
unaffected,2,SUPPORT,1
examiner,2,SUPPORT,1
1900s,2,SUPPORT,1
repressed,2,SUPPORT,1
repression,2,SUPPORT,1
democracies,2,SUPPORT,1
whilst,2,SUPPORT,1
upright,2,SUPPORT,1
uphold,2,SUPPORT,1
none,2,SUPPORT,1
cheer,2,SUPPORT,1
spells,2,SUPPORT,1
battery,2,SUPPORT,1
disposed,2,SUPPORT,1
license,2,SUPPORT,1
alternating,2,SUPPORT,1
unlucky,2,SUPPORT,1
cyclic,2,SUPPORT,1
'attachment',2,SUPPORT,1
diana,2,SUPPORT,1
'sinful',2,SUPPORT,1
unawareness,2,SUPPORT,1
overactive,2,SUPPORT,1
exhilaration,2,SUPPORT,1
productively,2,SUPPORT,1
buttons,2,SUPPORT,1
teams,2,SUPPORT,1
facets,2,SUPPORT,1
sociable,2,SUPPORT,1
misery,2,SUPPORT,1
stick,2,SUPPORT,1
impatient,2,SUPPORT,1
overconfidence,2,SUPPORT,1
continuum,2,SUPPORT,1
flip,2,SUPPORT,1
nevertheless,2,SUPPORT,1
congress,2,SUPPORT,1
mistakenly,2,SUPPORT,1
insights,2,SUPPORT,1
dedication,2,SUPPORT,1
suspects,2,SUPPORT,1
arrest,2,SUPPORT,1
iqs,2,SUPPORT,1
wrenching,2,SUPPORT,1
tears,2,SUPPORT,1
abiding,2,SUPPORT,1
incoherent,2,SUPPORT,1
locke's,2,SUPPORT,1
symbolic,2,SUPPORT,1
controversy,2,SUPPORT,1
descriptive,2,SUPPORT,1
analytic,2,SUPPORT,1
fabric,2,SUPPORT,1
conventional,2,SUPPORT,1
civilised,2,SUPPORT,1
royal,2,SUPPORT,1
wind,2,SUPPORT,1
represents,2,SUPPORT,1
correlated,2,SUPPORT,1
correlations,2,SUPPORT,1
worshiping,2,SUPPORT,1
equate,2,SUPPORT,1
lds,2,SUPPORT,1
boards,2,SUPPORT,1
strictly,2,SUPPORT,1
dependant,2,SUPPORT,1
hindered,2,SUPPORT,1
repetitions,2,SUPPORT,1
countless,2,SUPPORT,1
blocks,2,SUPPORT,1
cords,2,SUPPORT,1
dictates,2,SUPPORT,1
speaker's,2,SUPPORT,1
software,2,SUPPORT,1
rushing,2,SUPPORT,1
versed,2,SUPPORT,1
staring,2,SUPPORT,1
storing,2,SUPPORT,1
retrieving,2,SUPPORT,1
pronunciation,2,SUPPORT,1
schoolwork,2,SUPPORT,1
transmitting,2,SUPPORT,1
macarthur,2,SUPPORT,1
intelligible,2,SUPPORT,1
disputes,2,SUPPORT,1
kicked,2,SUPPORT,1
novel,2,SUPPORT,1
sheet,2,SUPPORT,1
student's,2,SUPPORT,1
gesture,2,SUPPORT,1
programme,2,SUPPORT,1
slade,2,SUPPORT,1
confrontation,2,SUPPORT,1
deed,2,SUPPORT,1
disinhibited,2,SUPPORT,1
obscene,2,SUPPORT,1
sequence,2,SUPPORT,1
roommate,2,SUPPORT,1
stretch,2,SUPPORT,1
peoples',2,SUPPORT,1
ted,2,SUPPORT,1
snorting,2,SUPPORT,1
swearing,2,SUPPORT,1
blink,2,SUPPORT,1
showcase,2,SUPPORT,1
emerge,2,SUPPORT,1
motivational,2,SUPPORT,1
elevator,2,SUPPORT,1
organizes,2,SUPPORT,1
neuroimaging,2,SUPPORT,1
updated,2,SUPPORT,1
torah,2,SUPPORT,1
inattentiveness,2,SUPPORT,1
weaknesses,2,SUPPORT,1
lifespan,2,SUPPORT,1
hanging,2,SUPPORT,1
document,2,SUPPORT,1
administer,2,SUPPORT,1
bp,2,SUPPORT,1
seclusion,2,SUPPORT,1
returns,2,SUPPORT,1
void,2,SUPPORT,1
en,2,SUPPORT,1
wiki,2,SUPPORT,1
wired,2,SUPPORT,1
forum,2,SUPPORT,1
marriages,2,SUPPORT,1
convert,2,SUPPORT,1
ethnic,2,SUPPORT,1
churches,2,SUPPORT,1
unfocused,2,SUPPORT,1
employer's,2,SUPPORT,1
grateful,2,SUPPORT,1
stab,2,SUPPORT,1
conclusive,2,SUPPORT,1
touches,2,SUPPORT,1
conditioning,2,SUPPORT,1
charismatic,2,SUPPORT,1
scolding,2,SUPPORT,1
multitude,2,SUPPORT,1
troubling,2,SUPPORT,1
font,2,SUPPORT,1
numerical,2,SUPPORT,1
youtu,2,SUPPORT,1
epigenetics,2,SUPPORT,1
accepts,2,SUPPORT,1
err,2,SUPPORT,1
politicians,2,SUPPORT,1
toes,2,SUPPORT,1
knack,2,SUPPORT,1
improvisation,2,SUPPORT,1
punchlines,2,SUPPORT,1
guard,2,SUPPORT,1
tip,2,SUPPORT,1
publicity,2,SUPPORT,1
magazine,2,SUPPORT,1
transactions,2,SUPPORT,1
vi,2,SUPPORT,1
timetables,2,SUPPORT,1
transport,2,SUPPORT,1
miles,2,SUPPORT,1
mathematics,2,SUPPORT,1
halitosis,2,SUPPORT,1
added,2,SUPPORT,1
rip,2,SUPPORT,1
invented,2,SUPPORT,1
grasping,2,SUPPORT,1
napkin,2,SUPPORT,1
nominated,2,SUPPORT,1
sloppy,2,SUPPORT,1
umbrella,2,SUPPORT,1
honoring,2,SUPPORT,1
honors,2,SUPPORT,1
faults,2,SUPPORT,1
jeremiah,2,SUPPORT,1
moses,2,SUPPORT,1
sacred,2,SUPPORT,1
writes,2,SUPPORT,1
reliably,2,SUPPORT,1
pills,2,SUPPORT,1
labour,2,SUPPORT,1
weren't,2,SUPPORT,1
possibilities,2,SUPPORT,1
jack,2,SUPPORT,1
gentle,2,SUPPORT,1
thematic,2,SUPPORT,1
progression,2,SUPPORT,1
norm,2,SUPPORT,1
resting,2,SUPPORT,1
suburbs,2,SUPPORT,1
year's,2,SUPPORT,1
carlos,2,SUPPORT,1
nada,2,SUPPORT,1
biography,2,SUPPORT,1
laye,2,SUPPORT,1
aunt,2,SUPPORT,1
thirty,2,SUPPORT,1
plate,2,SUPPORT,1
mind's,2,SUPPORT,1
gateway,2,SUPPORT,1
mid,2,SUPPORT,1
1mk,2,SUPPORT,1
inconsistencies,2,SUPPORT,1
disadvantaged,2,SUPPORT,1
eighteen,2,SUPPORT,1
outsider,2,SUPPORT,1
tackle,2,SUPPORT,1
enormous,2,SUPPORT,1
entail,2,SUPPORT,1
prosecuted,2,SUPPORT,1
slurred,2,SUPPORT,1
aims,2,SUPPORT,1
ihs,2,SUPPORT,1
contend,2,SUPPORT,1
rendering,2,SUPPORT,1
nights,2,SUPPORT,1
straightforward,2,SUPPORT,1
nap,2,SUPPORT,1
grains,2,SUPPORT,1
neurologist,2,SUPPORT,1
snacking,2,SUPPORT,1
politely,2,SUPPORT,1
invitations,2,SUPPORT,1
practitioners,2,SUPPORT,1
eliminating,2,SUPPORT,1
gamma,2,SUPPORT,1
ghb,2,SUPPORT,1
thy,2,SUPPORT,1
amazed,2,SUPPORT,1
unto,2,SUPPORT,1
despise,2,SUPPORT,1
devils,2,SUPPORT,1
striving,2,SUPPORT,1
operates,2,SUPPORT,1
weekends,2,SUPPORT,1
catastrophic,2,SUPPORT,1
dozing,2,SUPPORT,1
anticonvulsants,2,SUPPORT,1
forever,2,SUPPORT,1
offers,2,SUPPORT,1
sleepfoundation,2,SUPPORT,1
bike,2,SUPPORT,1
sleeplessness,2,SUPPORT,1
breaths,2,SUPPORT,1
tonsils,2,SUPPORT,1
grab,2,SUPPORT,1
lesser,2,SUPPORT,1
airways,2,SUPPORT,1
detect,2,SUPPORT,1
snores,2,SUPPORT,1
beds,2,SUPPORT,1
separated,2,SUPPORT,1
sons,2,SUPPORT,1
apnoea,2,SUPPORT,1
apneists,2,SUPPORT,1
sas,2,SUPPORT,1
rhythm,2,SUPPORT,1
delivers,2,SUPPORT,1
disturbs,2,SUPPORT,1
opt,2,SUPPORT,1
clearance,2,SUPPORT,1
fragmented,2,SUPPORT,1
reviewed,2,SUPPORT,1
shorten,2,SUPPORT,1
academy,2,SUPPORT,1
drops,2,SUPPORT,1
signaling,2,SUPPORT,1
abruptly,2,SUPPORT,1
nmd,2,SUPPORT,1
tonight,2,SUPPORT,1
roll,2,SUPPORT,1
nueroid,2,SUPPORT,1
philosophers,2,SUPPORT,1
debated,2,SUPPORT,1
therefor,2,SUPPORT,1
creatures,2,SUPPORT,1
intergenerational,2,SUPPORT,1
internalize,2,SUPPORT,1
pissed,2,SUPPORT,1
integrate,2,SUPPORT,1
protein,2,SUPPORT,1
se,2,SUPPORT,1
inevitable,2,SUPPORT,1
psychopathology,2,SUPPORT,1
gathering,2,SUPPORT,1
generated,2,SUPPORT,1
constitute,2,SUPPORT,1
dramatically,2,SUPPORT,1
heights,2,SUPPORT,1
